label,ante,small_blind,big_blind,min_raise,pot_amt,total_to_call,p0_acts_next,p1_acts_next,p2_acts_next,p3_acts_next,p4_acts_next,p5_acts_next,round_preflop,round_flop,round_turn,round_river,side_pot_0,side_pot_1,side_pot_2,side_pot_3,side_pot_4,side_pot_5,stack_p0,curr_bet_p0,has_folded_this_episode_p0,is_allin_p0,side_pot_rank_p0_is_0,side_pot_rank_p0_is_1,side_pot_rank_p0_is_2,side_pot_rank_p0_is_3,side_pot_rank_p0_is_4,side_pot_rank_p0_is_5,stack_p1,curr_bet_p1,has_folded_this_episode_p1,is_allin_p1,side_pot_rank_p1_is_0,side_pot_rank_p1_is_1,side_pot_rank_p1_is_2,side_pot_rank_p1_is_3,side_pot_rank_p1_is_4,side_pot_rank_p1_is_5,stack_p2,curr_bet_p2,has_folded_this_episode_p2,is_allin_p2,side_pot_rank_p2_is_0,side_pot_rank_p2_is_1,side_pot_rank_p2_is_2,side_pot_rank_p2_is_3,side_pot_rank_p2_is_4,side_pot_rank_p2_is_5,stack_p3,curr_bet_p3,has_folded_this_episode_p3,is_allin_p3,side_pot_rank_p3_is_0,side_pot_rank_p3_is_1,side_pot_rank_p3_is_2,side_pot_rank_p3_is_3,side_pot_rank_p3_is_4,side_pot_rank_p3_is_5,stack_p4,curr_bet_p4,has_folded_this_episode_p4,is_allin_p4,side_pot_rank_p4_is_0,side_pot_rank_p4_is_1,side_pot_rank_p4_is_2,side_pot_rank_p4_is_3,side_pot_rank_p4_is_4,side_pot_rank_p4_is_5,stack_p5,curr_bet_p5,has_folded_this_episode_p5,is_allin_p5,side_pot_rank_p5_is_0,side_pot_rank_p5_is_1,side_pot_rank_p5_is_2,side_pot_rank_p5_is_3,side_pot_rank_p5_is_4,side_pot_rank_p5_is_5,0th_board_card_rank_0,0th_board_card_rank_1,0th_board_card_rank_2,0th_board_card_rank_3,0th_board_card_rank_4,0th_board_card_rank_5,0th_board_card_rank_6,0th_board_card_rank_7,0th_board_card_rank_8,0th_board_card_rank_9,0th_board_card_rank_10,0th_board_card_rank_11,0th_board_card_rank_12,0th_board_card_suit_0,0th_board_card_suit_1,0th_board_card_suit_2,0th_board_card_suit_3,1th_board_card_rank_0,1th_board_card_rank_1,1th_board_card_rank_2,1th_board_card_rank_3,1th_board_card_rank_4,1th_board_card_rank_5,1th_board_card_rank_6,1th_board_card_rank_7,1th_board_card_rank_8,1th_board_card_rank_9,1th_board_card_rank_10,1th_board_card_rank_11,1th_board_card_rank_12,1th_board_card_suit_0,1th_board_card_suit_1,1th_board_card_suit_2,1th_board_card_suit_3,2th_board_card_rank_0,2th_board_card_rank_1,2th_board_card_rank_2,2th_board_card_rank_3,2th_board_card_rank_4,2th_board_card_rank_5,2th_board_card_rank_6,2th_board_card_rank_7,2th_board_card_rank_8,2th_board_card_rank_9,2th_board_card_rank_10,2th_board_card_rank_11,2th_board_card_rank_12,2th_board_card_suit_0,2th_board_card_suit_1,2th_board_card_suit_2,2th_board_card_suit_3,3th_board_card_rank_0,3th_board_card_rank_1,3th_board_card_rank_2,3th_board_card_rank_3,3th_board_card_rank_4,3th_board_card_rank_5,3th_board_card_rank_6,3th_board_card_rank_7,3th_board_card_rank_8,3th_board_card_rank_9,3th_board_card_rank_10,3th_board_card_rank_11,3th_board_card_rank_12,3th_board_card_suit_0,3th_board_card_suit_1,3th_board_card_suit_2,3th_board_card_suit_3,4th_board_card_rank_0,4th_board_card_rank_1,4th_board_card_rank_2,4th_board_card_rank_3,4th_board_card_rank_4,4th_board_card_rank_5,4th_board_card_rank_6,4th_board_card_rank_7,4th_board_card_rank_8,4th_board_card_rank_9,4th_board_card_rank_10,4th_board_card_rank_11,4th_board_card_rank_12,4th_board_card_suit_0,4th_board_card_suit_1,4th_board_card_suit_2,4th_board_card_suit_3,0th_player_card_0_rank_0,0th_player_card_0_rank_1,0th_player_card_0_rank_2,0th_player_card_0_rank_3,0th_player_card_0_rank_4,0th_player_card_0_rank_5,0th_player_card_0_rank_6,0th_player_card_0_rank_7,0th_player_card_0_rank_8,0th_player_card_0_rank_9,0th_player_card_0_rank_10,0th_player_card_0_rank_11,0th_player_card_0_rank_12,0th_player_card_0_suit_0,0th_player_card_0_suit_1,0th_player_card_0_suit_2,0th_player_card_0_suit_3,0th_player_card_1_rank_0,0th_player_card_1_rank_1,0th_player_card_1_rank_2,0th_player_card_1_rank_3,0th_player_card_1_rank_4,0th_player_card_1_rank_5,0th_player_card_1_rank_6,0th_player_card_1_rank_7,0th_player_card_1_rank_8,0th_player_card_1_rank_9,0th_player_card_1_rank_10,0th_player_card_1_rank_11,0th_player_card_1_rank_12,0th_player_card_1_suit_0,0th_player_card_1_suit_1,0th_player_card_1_suit_2,0th_player_card_1_suit_3,1th_player_card_0_rank_0,1th_player_card_0_rank_1,1th_player_card_0_rank_2,1th_player_card_0_rank_3,1th_player_card_0_rank_4,1th_player_card_0_rank_5,1th_player_card_0_rank_6,1th_player_card_0_rank_7,1th_player_card_0_rank_8,1th_player_card_0_rank_9,1th_player_card_0_rank_10,1th_player_card_0_rank_11,1th_player_card_0_rank_12,1th_player_card_0_suit_0,1th_player_card_0_suit_1,1th_player_card_0_suit_2,1th_player_card_0_suit_3,1th_player_card_1_rank_0,1th_player_card_1_rank_1,1th_player_card_1_rank_2,1th_player_card_1_rank_3,1th_player_card_1_rank_4,1th_player_card_1_rank_5,1th_player_card_1_rank_6,1th_player_card_1_rank_7,1th_player_card_1_rank_8,1th_player_card_1_rank_9,1th_player_card_1_rank_10,1th_player_card_1_rank_11,1th_player_card_1_rank_12,1th_player_card_1_suit_0,1th_player_card_1_suit_1,1th_player_card_1_suit_2,1th_player_card_1_suit_3,2th_player_card_0_rank_0,2th_player_card_0_rank_1,2th_player_card_0_rank_2,2th_player_card_0_rank_3,2th_player_card_0_rank_4,2th_player_card_0_rank_5,2th_player_card_0_rank_6,2th_player_card_0_rank_7,2th_player_card_0_rank_8,2th_player_card_0_rank_9,2th_player_card_0_rank_10,2th_player_card_0_rank_11,2th_player_card_0_rank_12,2th_player_card_0_suit_0,2th_player_card_0_suit_1,2th_player_card_0_suit_2,2th_player_card_0_suit_3,2th_player_card_1_rank_0,2th_player_card_1_rank_1,2th_player_card_1_rank_2,2th_player_card_1_rank_3,2th_player_card_1_rank_4,2th_player_card_1_rank_5,2th_player_card_1_rank_6,2th_player_card_1_rank_7,2th_player_card_1_rank_8,2th_player_card_1_rank_9,2th_player_card_1_rank_10,2th_player_card_1_rank_11,2th_player_card_1_rank_12,2th_player_card_1_suit_0,2th_player_card_1_suit_1,2th_player_card_1_suit_2,2th_player_card_1_suit_3,3th_player_card_0_rank_0,3th_player_card_0_rank_1,3th_player_card_0_rank_2,3th_player_card_0_rank_3,3th_player_card_0_rank_4,3th_player_card_0_rank_5,3th_player_card_0_rank_6,3th_player_card_0_rank_7,3th_player_card_0_rank_8,3th_player_card_0_rank_9,3th_player_card_0_rank_10,3th_player_card_0_rank_11,3th_player_card_0_rank_12,3th_player_card_0_suit_0,3th_player_card_0_suit_1,3th_player_card_0_suit_2,3th_player_card_0_suit_3,3th_player_card_1_rank_0,3th_player_card_1_rank_1,3th_player_card_1_rank_2,3th_player_card_1_rank_3,3th_player_card_1_rank_4,3th_player_card_1_rank_5,3th_player_card_1_rank_6,3th_player_card_1_rank_7,3th_player_card_1_rank_8,3th_player_card_1_rank_9,3th_player_card_1_rank_10,3th_player_card_1_rank_11,3th_player_card_1_rank_12,3th_player_card_1_suit_0,3th_player_card_1_suit_1,3th_player_card_1_suit_2,3th_player_card_1_suit_3,4th_player_card_0_rank_0,4th_player_card_0_rank_1,4th_player_card_0_rank_2,4th_player_card_0_rank_3,4th_player_card_0_rank_4,4th_player_card_0_rank_5,4th_player_card_0_rank_6,4th_player_card_0_rank_7,4th_player_card_0_rank_8,4th_player_card_0_rank_9,4th_player_card_0_rank_10,4th_player_card_0_rank_11,4th_player_card_0_rank_12,4th_player_card_0_suit_0,4th_player_card_0_suit_1,4th_player_card_0_suit_2,4th_player_card_0_suit_3,4th_player_card_1_rank_0,4th_player_card_1_rank_1,4th_player_card_1_rank_2,4th_player_card_1_rank_3,4th_player_card_1_rank_4,4th_player_card_1_rank_5,4th_player_card_1_rank_6,4th_player_card_1_rank_7,4th_player_card_1_rank_8,4th_player_card_1_rank_9,4th_player_card_1_rank_10,4th_player_card_1_rank_11,4th_player_card_1_rank_12,4th_player_card_1_suit_0,4th_player_card_1_suit_1,4th_player_card_1_suit_2,4th_player_card_1_suit_3,5th_player_card_0_rank_0,5th_player_card_0_rank_1,5th_player_card_0_rank_2,5th_player_card_0_rank_3,5th_player_card_0_rank_4,5th_player_card_0_rank_5,5th_player_card_0_rank_6,5th_player_card_0_rank_7,5th_player_card_0_rank_8,5th_player_card_0_rank_9,5th_player_card_0_rank_10,5th_player_card_0_rank_11,5th_player_card_0_rank_12,5th_player_card_0_suit_0,5th_player_card_0_suit_1,5th_player_card_0_suit_2,5th_player_card_0_suit_3,5th_player_card_1_rank_0,5th_player_card_1_rank_1,5th_player_card_1_rank_2,5th_player_card_1_rank_3,5th_player_card_1_rank_4,5th_player_card_1_rank_5,5th_player_card_1_rank_6,5th_player_card_1_rank_7,5th_player_card_1_rank_8,5th_player_card_1_rank_9,5th_player_card_1_rank_10,5th_player_card_1_rank_11,5th_player_card_1_rank_12,5th_player_card_1_suit_0,5th_player_card_1_suit_1,5th_player_card_1_suit_2,5th_player_card_1_suit_3,preflop_player_0_action_0_how_much,preflop_player_0_action_0_what_0,preflop_player_0_action_0_what_1,preflop_player_0_action_0_what_2,preflop_player_0_action_1_how_much,preflop_player_0_action_1_what_0,preflop_player_0_action_1_what_1,preflop_player_0_action_1_what_2,preflop_player_1_action_0_how_much,preflop_player_1_action_0_what_0,preflop_player_1_action_0_what_1,preflop_player_1_action_0_what_2,preflop_player_1_action_1_how_much,preflop_player_1_action_1_what_0,preflop_player_1_action_1_what_1,preflop_player_1_action_1_what_2,preflop_player_2_action_0_how_much,preflop_player_2_action_0_what_0,preflop_player_2_action_0_what_1,preflop_player_2_action_0_what_2,preflop_player_2_action_1_how_much,preflop_player_2_action_1_what_0,preflop_player_2_action_1_what_1,preflop_player_2_action_1_what_2,preflop_player_3_action_0_how_much,preflop_player_3_action_0_what_0,preflop_player_3_action_0_what_1,preflop_player_3_action_0_what_2,preflop_player_3_action_1_how_much,preflop_player_3_action_1_what_0,preflop_player_3_action_1_what_1,preflop_player_3_action_1_what_2,preflop_player_4_action_0_how_much,preflop_player_4_action_0_what_0,preflop_player_4_action_0_what_1,preflop_player_4_action_0_what_2,preflop_player_4_action_1_how_much,preflop_player_4_action_1_what_0,preflop_player_4_action_1_what_1,preflop_player_4_action_1_what_2,preflop_player_5_action_0_how_much,preflop_player_5_action_0_what_0,preflop_player_5_action_0_what_1,preflop_player_5_action_0_what_2,preflop_player_5_action_1_how_much,preflop_player_5_action_1_what_0,preflop_player_5_action_1_what_1,preflop_player_5_action_1_what_2,flop_player_0_action_0_how_much,flop_player_0_action_0_what_0,flop_player_0_action_0_what_1,flop_player_0_action_0_what_2,flop_player_0_action_1_how_much,flop_player_0_action_1_what_0,flop_player_0_action_1_what_1,flop_player_0_action_1_what_2,flop_player_1_action_0_how_much,flop_player_1_action_0_what_0,flop_player_1_action_0_what_1,flop_player_1_action_0_what_2,flop_player_1_action_1_how_much,flop_player_1_action_1_what_0,flop_player_1_action_1_what_1,flop_player_1_action_1_what_2,flop_player_2_action_0_how_much,flop_player_2_action_0_what_0,flop_player_2_action_0_what_1,flop_player_2_action_0_what_2,flop_player_2_action_1_how_much,flop_player_2_action_1_what_0,flop_player_2_action_1_what_1,flop_player_2_action_1_what_2,flop_player_3_action_0_how_much,flop_player_3_action_0_what_0,flop_player_3_action_0_what_1,flop_player_3_action_0_what_2,flop_player_3_action_1_how_much,flop_player_3_action_1_what_0,flop_player_3_action_1_what_1,flop_player_3_action_1_what_2,flop_player_4_action_0_how_much,flop_player_4_action_0_what_0,flop_player_4_action_0_what_1,flop_player_4_action_0_what_2,flop_player_4_action_1_how_much,flop_player_4_action_1_what_0,flop_player_4_action_1_what_1,flop_player_4_action_1_what_2,flop_player_5_action_0_how_much,flop_player_5_action_0_what_0,flop_player_5_action_0_what_1,flop_player_5_action_0_what_2,flop_player_5_action_1_how_much,flop_player_5_action_1_what_0,flop_player_5_action_1_what_1,flop_player_5_action_1_what_2,turn_player_0_action_0_how_much,turn_player_0_action_0_what_0,turn_player_0_action_0_what_1,turn_player_0_action_0_what_2,turn_player_0_action_1_how_much,turn_player_0_action_1_what_0,turn_player_0_action_1_what_1,turn_player_0_action_1_what_2,turn_player_1_action_0_how_much,turn_player_1_action_0_what_0,turn_player_1_action_0_what_1,turn_player_1_action_0_what_2,turn_player_1_action_1_how_much,turn_player_1_action_1_what_0,turn_player_1_action_1_what_1,turn_player_1_action_1_what_2,turn_player_2_action_0_how_much,turn_player_2_action_0_what_0,turn_player_2_action_0_what_1,turn_player_2_action_0_what_2,turn_player_2_action_1_how_much,turn_player_2_action_1_what_0,turn_player_2_action_1_what_1,turn_player_2_action_1_what_2,turn_player_3_action_0_how_much,turn_player_3_action_0_what_0,turn_player_3_action_0_what_1,turn_player_3_action_0_what_2,turn_player_3_action_1_how_much,turn_player_3_action_1_what_0,turn_player_3_action_1_what_1,turn_player_3_action_1_what_2,turn_player_4_action_0_how_much,turn_player_4_action_0_what_0,turn_player_4_action_0_what_1,turn_player_4_action_0_what_2,turn_player_4_action_1_how_much,turn_player_4_action_1_what_0,turn_player_4_action_1_what_1,turn_player_4_action_1_what_2,turn_player_5_action_0_how_much,turn_player_5_action_0_what_0,turn_player_5_action_0_what_1,turn_player_5_action_0_what_2,turn_player_5_action_1_how_much,turn_player_5_action_1_what_0,turn_player_5_action_1_what_1,turn_player_5_action_1_what_2,river_player_0_action_0_how_much,river_player_0_action_0_what_0,river_player_0_action_0_what_1,river_player_0_action_0_what_2,river_player_0_action_1_how_much,river_player_0_action_1_what_0,river_player_0_action_1_what_1,river_player_0_action_1_what_2,river_player_1_action_0_how_much,river_player_1_action_0_what_0,river_player_1_action_0_what_1,river_player_1_action_0_what_2,river_player_1_action_1_how_much,river_player_1_action_1_what_0,river_player_1_action_1_what_1,river_player_1_action_1_what_2,river_player_2_action_0_how_much,river_player_2_action_0_what_0,river_player_2_action_0_what_1,river_player_2_action_0_what_2,river_player_2_action_1_how_much,river_player_2_action_1_what_0,river_player_2_action_1_what_1,river_player_2_action_1_what_2,river_player_3_action_0_how_much,river_player_3_action_0_what_0,river_player_3_action_0_what_1,river_player_3_action_0_what_2,river_player_3_action_1_how_much,river_player_3_action_1_what_0,river_player_3_action_1_what_1,river_player_3_action_1_what_2,river_player_4_action_0_how_much,river_player_4_action_0_what_0,river_player_4_action_0_what_1,river_player_4_action_0_what_2,river_player_4_action_1_how_much,river_player_4_action_1_what_0,river_player_4_action_1_what_1,river_player_4_action_1_what_2,river_player_5_action_0_how_much,river_player_5_action_0_what_0,river_player_5_action_0_what_1,river_player_5_action_0_what_2,river_player_5_action_1_how_much,river_player_5_action_1_what_0,river_player_5_action_1_what_1,river_player_5_action_1_what_2
6,0.0,0.00496886158362031,0.00993772316724062,0.01987544633448124,0.0,0.00993772316724062,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937723875045776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693255424499512,0.00496886158362031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023585557937622,0.00993772316724062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937723875045776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0108652114868164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937723875045776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.00496886158362031,0.00993772316724062,0.05962634086608887,0.0,0.034782033413648605,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937723875045776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937723875045776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9693255424499512,0.00496886158362031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.023585557937622,0.00993772316724062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589903354644775,0.034782033413648605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0108652114868164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.019875447197561947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034782032595733405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019875447197561947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
